time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,weathercode,Year,month,Day,hour,season,weather_Description
2022-03-10 04:00:00,15.1,77,0.0,12.8,3,2022,3,10,4,spring,Overcast
2022-03-10 05:00:00,15.3,79,0.0,8.7,3,2022,3,10,5,spring,Overcast
2022-03-10 06:00:00,15.2,79,0.0,8.7,3,2022,3,10,6,spring,Overcast
2022-03-10 07:00:00,15.6,78,0.0,8.2,3,2022,3,10,7,spring,Overcast
2022-03-10 08:00:00,17.5,75,0.0,8.6,3,2022,3,10,8,spring,Overcast
2022-03-10 09:00:00,19.8,67,0.0,8.4,2,2022,3,10,9,spring,Partly cloudy
2022-03-10 10:00:00,21.9,61,0.0,9.7,0,2022,3,10,10,spring,Clear sky
2022-03-10 11:00:00,23.9,54,0.0,11.5,0,2022,3,10,11,spring,Clear sky
2022-03-10 12:00:00,25.4,46,0.0,12.0,0,2022,3,10,12,spring,Clear sky
2022-03-10 13:00:00,26.2,44,0.0,11.3,0,2022,3,10,13,spring,Clear sky
2022-03-10 14:00:00,26.6,44,0.0,11.6,0,2022,3,10,14,spring,Clear sky
2022-03-10 15:00:00,26.6,44,0.0,13.0,0,2022,3,10,15,spring,Clear sky
2022-03-10 16:00:00,26.2,45,0.0,13.2,0,2022,3,10,16,spring,Clear sky
2022-03-10 17:00:00,24.8,53,0.0,8.7,0,2022,3,10,17,spring,Clear sky
2022-03-10 18:00:00,21.3,64,0.0,8.7,0,2022,3,10,18,spring,Clear sky
2022-03-10 19:00:00,19.1,73,0.0,9.6,0,2022,3,10,19,spring,Clear sky
2022-03-10 20:00:00,17.8,78,0.0,10.5,0,2022,3,10,20,spring,Clear sky
2022-03-10 21:00:00,19.9,67,0.0,7.3,0,2022,3,10,21,spring,Clear sky
2022-03-10 22:00:00,17.2,78,0.0,8.3,0,2022,3,10,22,spring,Clear sky
2022-03-10 23:00:00,15.9,84,0.0,9.7,0,2022,3,10,23,spring,Clear sky
2022-03-11 00:00:00,15.4,84,0.0,10.2,3,2022,3,11,0,spring,Overcast
2022-03-11 01:00:00,14.9,85,0.0,8.3,2,2022,3,11,1,spring,Partly cloudy
2022-03-11 02:00:00,14.6,85,0.0,8.2,0,2022,3,11,2,spring,Clear sky
2022-03-11 03:00:00,13.6,86,0.0,10.5,0,2022,3,11,3,spring,Clear sky
2022-03-11 04:00:00,13.1,88,0.0,9.2,0,2022,3,11,4,spring,Clear sky
2022-03-11 05:00:00,13.4,86,0.0,7.3,0,2022,3,11,5,spring,Clear sky
2022-03-11 06:00:00,13.4,88,0.0,7.4,0,2022,3,11,6,spring,Clear sky
2022-03-11 07:00:00,14.2,86,0.0,4.4,0,2022,3,11,7,spring,Clear sky
2022-03-11 08:00:00,17.1,79,0.0,5.5,0,2022,3,11,8,spring,Clear sky
2022-03-11 09:00:00,20.4,70,0.0,4.7,0,2022,3,11,9,spring,Clear sky
2022-03-11 10:00:00,23.2,59,0.0,4.3,0,2022,3,11,10,spring,Clear sky
2022-03-11 11:00:00,25.2,52,0.0,4.4,0,2022,3,11,11,spring,Clear sky
2022-03-11 12:00:00,26.5,47,0.0,6.1,0,2022,3,11,12,spring,Clear sky
2022-03-11 13:00:00,27.5,40,0.0,9.7,0,2022,3,11,13,spring,Clear sky
2022-03-11 14:00:00,28.0,37,0.0,12.9,0,2022,3,11,14,spring,Clear sky
2022-03-11 15:00:00,28.0,36,0.0,12.5,0,2022,3,11,15,spring,Clear sky
2022-03-11 16:00:00,27.5,38,0.0,11.3,0,2022,3,11,16,spring,Clear sky
2022-03-11 17:00:00,25.6,51,0.0,7.2,0,2022,3,11,17,spring,Clear sky
2022-03-11 18:00:00,21.8,60,0.0,10.1,0,2022,3,11,18,spring,Clear sky
2022-03-11 19:00:00,19.5,69,0.0,11.0,0,2022,3,11,19,spring,Clear sky
2022-03-11 20:00:00,18.3,72,0.0,10.8,0,2022,3,11,20,spring,Clear sky
2022-03-11 21:00:00,17.5,74,0.0,10.5,0,2022,3,11,21,spring,Clear sky
2022-03-11 22:00:00,16.8,77,0.0,10.1,0,2022,3,11,22,spring,Clear sky
2022-03-11 23:00:00,16.2,76,0.0,11.2,0,2022,3,11,23,spring,Clear sky
2022-03-12 00:00:00,16.3,71,0.0,8.9,0,2022,3,12,0,spring,Clear sky
2022-03-12 01:00:00,15.6,74,0.0,7.8,2,2022,3,12,1,spring,Partly cloudy
2022-03-12 02:00:00,15.0,78,0.0,8.4,0,2022,3,12,2,spring,Clear sky
2022-03-12 03:00:00,13.8,84,0.0,10.8,3,2022,3,12,3,spring,Overcast
2022-03-12 04:00:00,13.8,85,0.0,9.7,0,2022,3,12,4,spring,Clear sky
2022-03-12 05:00:00,13.6,88,0.0,7.6,0,2022,3,12,5,spring,Clear sky
2022-03-12 06:00:00,13.4,91,0.0,8.9,0,2022,3,12,6,spring,Clear sky
2022-03-12 07:00:00,15.1,85,0.0,4.6,0,2022,3,12,7,spring,Clear sky
2022-03-12 08:00:00,18.5,75,0.0,6.8,0,2022,3,12,8,spring,Clear sky
2022-03-12 09:00:00,21.6,67,0.0,2.6,1,2022,3,12,9,spring,Mainly clear
2022-03-12 10:00:00,24.0,61,0.0,3.1,2,2022,3,12,10,spring,Partly cloudy
2022-03-12 11:00:00,25.9,55,0.0,1.6,0,2022,3,12,11,spring,Clear sky
2022-03-12 12:00:00,27.4,49,0.0,1.5,0,2022,3,12,12,spring,Clear sky
2022-03-12 13:00:00,28.7,40,0.0,4.4,0,2022,3,12,13,spring,Clear sky
2022-03-12 14:00:00,29.5,35,0.0,7.1,0,2022,3,12,14,spring,Clear sky
2022-03-12 15:00:00,29.7,34,0.0,8.0,2,2022,3,12,15,spring,Partly cloudy
2022-03-12 16:00:00,29.2,38,0.0,6.4,2,2022,3,12,16,spring,Partly cloudy
2022-03-12 17:00:00,26.9,61,0.0,5.4,1,2022,3,12,17,spring,Mainly clear
2022-03-12 18:00:00,25.5,55,0.0,7.1,0,2022,3,12,18,spring,Clear sky
2022-03-12 19:00:00,26.4,47,0.0,4.1,0,2022,3,12,19,spring,Clear sky
2022-03-12 20:00:00,25.7,49,0.0,4.1,0,2022,3,12,20,spring,Clear sky
2022-03-12 21:00:00,24.5,51,0.0,6.0,0,2022,3,12,21,spring,Clear sky
2022-03-12 22:00:00,20.8,64,0.0,7.9,3,2022,3,12,22,spring,Overcast
2022-03-12 23:00:00,19.6,72,0.0,7.2,0,2022,3,12,23,spring,Clear sky
2022-03-13 00:00:00,20.4,69,0.0,5.5,2,2022,3,13,0,spring,Partly cloudy
2022-03-13 01:00:00,19.5,73,0.0,3.7,0,2022,3,13,1,spring,Clear sky
2022-03-13 02:00:00,18.5,77,0.0,4.0,0,2022,3,13,2,spring,Clear sky
2022-03-13 03:00:00,18.0,79,0.0,5.6,0,2022,3,13,3,spring,Clear sky
2022-03-13 04:00:00,15.6,89,0.0,8.4,0,2022,3,13,4,spring,Clear sky
2022-03-13 05:00:00,17.9,79,0.0,4.8,0,2022,3,13,5,spring,Clear sky
2022-03-13 06:00:00,15.8,90,0.0,7.1,0,2022,3,13,6,spring,Clear sky
2022-03-13 07:00:00,17.0,87,0.0,3.9,0,2022,3,13,7,spring,Clear sky
2022-03-13 08:00:00,20.0,80,0.0,4.7,0,2022,3,13,8,spring,Clear sky
2022-03-13 09:00:00,23.1,71,0.0,3.9,0,2022,3,13,9,spring,Clear sky
2022-03-13 10:00:00,25.6,62,0.0,5.4,0,2022,3,13,10,spring,Clear sky
2022-03-13 11:00:00,27.4,55,0.0,4.3,0,2022,3,13,11,spring,Clear sky
2022-03-13 12:00:00,28.5,51,0.0,4.4,0,2022,3,13,12,spring,Clear sky
2022-03-13 13:00:00,29.6,46,0.0,6.8,0,2022,3,13,13,spring,Clear sky
2022-03-13 14:00:00,30.3,41,0.0,7.7,0,2022,3,13,14,spring,Clear sky
2022-03-13 15:00:00,30.5,39,0.0,8.8,0,2022,3,13,15,spring,Clear sky
2022-03-13 16:00:00,30.0,42,0.0,8.9,0,2022,3,13,16,spring,Clear sky
2022-03-13 17:00:00,28.1,55,0.0,6.6,0,2022,3,13,17,spring,Clear sky
2022-03-13 18:00:00,25.0,62,0.0,9.7,0,2022,3,13,18,spring,Clear sky
2022-03-13 19:00:00,27.5,49,0.0,6.3,0,2022,3,13,19,spring,Clear sky
2022-03-13 20:00:00,26.5,52,0.0,5.7,0,2022,3,13,20,spring,Clear sky
2022-03-13 21:00:00,20.5,76,0.0,8.2,0,2022,3,13,21,spring,Clear sky
2022-03-13 22:00:00,19.0,85,0.0,8.1,0,2022,3,13,22,spring,Clear sky
2022-03-13 23:00:00,18.0,87,0.0,9.8,0,2022,3,13,23,spring,Clear sky
2022-03-14 00:00:00,17.7,88,0.0,8.4,0,2022,3,14,0,spring,Clear sky
2022-03-14 01:00:00,17.4,89,0.0,7.0,0,2022,3,14,1,spring,Clear sky
2022-03-14 02:00:00,17.0,90,0.0,5.2,0,2022,3,14,2,spring,Clear sky
2022-03-14 03:00:00,16.8,90,0.0,5.1,0,2022,3,14,3,spring,Clear sky
2022-03-14 04:00:00,18.0,85,0.0,3.3,0,2022,3,14,4,spring,Clear sky
2022-03-14 05:00:00,16.1,92,0.0,5.4,0,2022,3,14,5,spring,Clear sky
2022-03-14 06:00:00,16.4,91,0.0,4.5,0,2022,3,14,6,spring,Clear sky
2022-03-14 07:00:00,17.5,89,0.0,4.1,0,2022,3,14,7,spring,Clear sky
2022-03-14 08:00:00,20.6,82,0.0,6.5,0,2022,3,14,8,spring,Clear sky
2022-03-14 09:00:00,24.2,71,0.0,7.1,0,2022,3,14,9,spring,Clear sky
2022-03-14 10:00:00,27.1,58,0.0,8.7,0,2022,3,14,10,spring,Clear sky
2022-03-14 11:00:00,29.3,49,0.0,8.7,0,2022,3,14,11,spring,Clear sky
2022-03-14 12:00:00,30.6,46,0.0,8.4,0,2022,3,14,12,spring,Clear sky
2022-03-14 13:00:00,31.5,44,0.0,8.9,0,2022,3,14,13,spring,Clear sky
2022-03-14 14:00:00,31.9,44,0.0,9.0,0,2022,3,14,14,spring,Clear sky
2022-03-14 15:00:00,31.9,44,0.0,7.7,0,2022,3,14,15,spring,Clear sky
2022-03-14 16:00:00,31.5,46,0.0,5.5,0,2022,3,14,16,spring,Clear sky
2022-03-14 17:00:00,29.8,72,0.0,4.3,0,2022,3,14,17,spring,Clear sky
2022-03-14 18:00:00,26.0,73,0.0,8.6,0,2022,3,14,18,spring,Clear sky
2022-03-14 19:00:00,23.8,77,0.0,9.5,0,2022,3,14,19,spring,Clear sky
2022-03-14 20:00:00,22.6,78,0.0,8.1,0,2022,3,14,20,spring,Clear sky
2022-03-14 21:00:00,21.9,83,0.0,6.6,0,2022,3,14,21,spring,Clear sky
2022-03-14 22:00:00,20.5,91,0.0,6.3,0,2022,3,14,22,spring,Clear sky
2022-03-14 23:00:00,20.2,92,0.0,6.6,0,2022,3,14,23,spring,Clear sky
2022-03-15 00:00:00,20.1,92,0.0,7.2,0,2022,3,15,0,spring,Clear sky
2022-03-15 01:00:00,19.5,93,0.0,6.2,0,2022,3,15,1,spring,Clear sky
2022-03-15 02:00:00,18.6,95,0.0,7.7,0,2022,3,15,2,spring,Clear sky
2022-03-15 03:00:00,18.0,96,0.0,7.2,0,2022,3,15,3,spring,Clear sky
2022-03-15 04:00:00,17.5,97,0.0,6.4,0,2022,3,15,4,spring,Clear sky
2022-03-15 05:00:00,18.4,96,0.0,5.7,0,2022,3,15,5,spring,Clear sky
2022-03-15 06:00:00,18.2,97,0.0,5.7,0,2022,3,15,6,spring,Clear sky
2022-03-15 07:00:00,19.2,95,0.0,7.2,0,2022,3,15,7,spring,Clear sky
2022-03-15 08:00:00,21.8,88,0.0,4.0,0,2022,3,15,8,spring,Clear sky
2022-03-15 09:00:00,24.7,80,0.0,3.3,0,2022,3,15,9,spring,Clear sky
2022-03-15 10:00:00,27.1,68,0.0,2.2,0,2022,3,15,10,spring,Clear sky
2022-03-15 11:00:00,29.0,58,0.0,3.3,0,2022,3,15,11,spring,Clear sky
2022-03-15 12:00:00,30.3,52,0.0,5.1,0,2022,3,15,12,spring,Clear sky
2022-03-15 13:00:00,31.4,48,0.0,6.5,0,2022,3,15,13,spring,Clear sky
2022-03-15 14:00:00,32.1,45,0.0,7.2,0,2022,3,15,14,spring,Clear sky
2022-03-15 15:00:00,32.5,44,0.0,8.3,0,2022,3,15,15,spring,Clear sky
2022-03-15 16:00:00,32.2,45,0.0,9.4,0,2022,3,15,16,spring,Clear sky
2022-03-15 17:00:00,30.8,51,0.0,11.3,0,2022,3,15,17,spring,Clear sky
2022-03-15 18:00:00,28.5,56,0.0,9.4,0,2022,3,15,18,spring,Clear sky
2022-03-15 19:00:00,26.1,65,0.0,8.9,0,2022,3,15,19,spring,Clear sky
2022-03-15 20:00:00,24.8,70,0.0,9.5,0,2022,3,15,20,spring,Clear sky
2022-03-15 21:00:00,23.9,70,0.0,9.7,0,2022,3,15,21,spring,Clear sky
2022-03-15 22:00:00,23.4,70,0.0,10.5,0,2022,3,15,22,spring,Clear sky
2022-03-15 23:00:00,22.5,72,0.0,9.7,0,2022,3,15,23,spring,Clear sky
2022-03-16 00:00:00,21.4,77,0.0,10.4,0,2022,3,16,0,spring,Clear sky
2022-03-16 01:00:00,20.7,80,0.0,8.7,0,2022,3,16,1,spring,Clear sky
2022-03-16 02:00:00,19.9,83,0.0,7.8,0,2022,3,16,2,spring,Clear sky
2022-03-16 03:00:00,19.2,83,0.0,8.7,0,2022,3,16,3,spring,Clear sky
2022-03-16 04:00:00,19.1,82,0.0,10.0,0,2022,3,16,4,spring,Clear sky
2022-03-16 05:00:00,18.8,82,0.0,7.1,0,2022,3,16,5,spring,Clear sky
2022-03-16 06:00:00,19.5,73,0.0,7.9,0,2022,3,16,6,spring,Clear sky
2022-03-16 07:00:00,20.2,68,0.0,9.7,0,2022,3,16,7,spring,Clear sky
2022-03-16 08:00:00,23.0,60,0.0,11.1,0,2022,3,16,8,spring,Clear sky
2022-03-16 09:00:00,25.7,55,0.0,9.0,0,2022,3,16,9,spring,Clear sky
2022-03-16 10:00:00,28.5,48,0.0,10.5,0,2022,3,16,10,spring,Clear sky
2022-03-16 11:00:00,31.4,41,0.0,12.2,0,2022,3,16,11,spring,Clear sky
2022-03-16 12:00:00,33.3,36,0.0,15.4,0,2022,3,16,12,spring,Clear sky
2022-03-16 13:00:00,34.5,30,0.0,18.7,0,2022,3,16,13,spring,Clear sky
2022-03-16 14:00:00,34.8,29,0.0,19.2,0,2022,3,16,14,spring,Clear sky
2022-03-16 15:00:00,34.5,30,0.0,18.7,0,2022,3,16,15,spring,Clear sky
2022-03-16 16:00:00,33.8,32,0.0,17.5,0,2022,3,16,16,spring,Clear sky
2022-03-16 17:00:00,32.0,39,0.0,12.9,0,2022,3,16,17,spring,Clear sky
2022-03-16 18:00:00,29.5,45,0.0,11.5,0,2022,3,16,18,spring,Clear sky
2022-03-16 19:00:00,27.2,51,0.0,11.2,0,2022,3,16,19,spring,Clear sky
2022-03-16 20:00:00,26.2,51,0.0,12.4,0,2022,3,16,20,spring,Clear sky
2022-03-16 21:00:00,25.6,51,0.0,12.6,0,2022,3,16,21,spring,Clear sky
2022-03-16 22:00:00,24.7,53,0.0,11.9,0,2022,3,16,22,spring,Clear sky
2022-03-16 23:00:00,23.9,56,0.0,10.4,0,2022,3,16,23,spring,Clear sky
2022-03-17 00:00:00,22.8,58,0.0,10.7,0,2022,3,17,0,spring,Clear sky
2022-03-17 01:00:00,21.4,63,0.0,8.5,0,2022,3,17,1,spring,Clear sky
2022-03-17 02:00:00,20.4,65,0.0,8.5,0,2022,3,17,2,spring,Clear sky
2022-03-17 03:00:00,20.4,60,0.0,10.2,0,2022,3,17,3,spring,Clear sky
2022-03-17 04:00:00,19.9,58,0.0,8.5,0,2022,3,17,4,spring,Clear sky
2022-03-17 05:00:00,18.9,71,0.0,8.7,0,2022,3,17,5,spring,Clear sky
2022-03-17 06:00:00,18.7,70,0.0,8.7,0,2022,3,17,6,spring,Clear sky
2022-03-17 07:00:00,19.5,66,0.0,10.0,0,2022,3,17,7,spring,Clear sky
2022-03-17 08:00:00,22.9,57,0.0,11.5,0,2022,3,17,8,spring,Clear sky
2022-03-17 09:00:00,26.2,53,0.0,7.1,0,2022,3,17,9,spring,Clear sky
2022-03-17 10:00:00,28.8,48,0.0,5.7,0,2022,3,17,10,spring,Clear sky
2022-03-17 11:00:00,30.8,44,0.0,3.8,0,2022,3,17,11,spring,Clear sky
2022-03-17 12:00:00,32.2,43,0.0,2.1,0,2022,3,17,12,spring,Clear sky
2022-03-17 13:00:00,33.4,41,0.0,1.3,0,2022,3,17,13,spring,Clear sky
2022-03-17 14:00:00,34.2,40,0.0,0.7,0,2022,3,17,14,spring,Clear sky
2022-03-17 15:00:00,34.6,39,0.0,1.8,0,2022,3,17,15,spring,Clear sky
2022-03-17 16:00:00,34.3,41,0.0,3.8,0,2022,3,17,16,spring,Clear sky
2022-03-17 17:00:00,31.2,58,0.0,5.5,0,2022,3,17,17,spring,Clear sky
2022-03-17 18:00:00,27.6,63,0.0,7.3,0,2022,3,17,18,spring,Clear sky
2022-03-17 19:00:00,26.0,66,0.0,8.4,0,2022,3,17,19,spring,Clear sky
2022-03-17 20:00:00,24.6,74,0.0,8.6,0,2022,3,17,20,spring,Clear sky
2022-03-17 21:00:00,23.9,75,0.0,9.0,0,2022,3,17,21,spring,Clear sky
2022-03-17 22:00:00,23.5,71,0.0,9.6,0,2022,3,17,22,spring,Clear sky
2022-03-17 23:00:00,23.0,72,0.0,9.9,1,2022,3,17,23,spring,Mainly clear
2022-03-18 00:00:00,22.5,75,0.0,10.9,0,2022,3,18,0,spring,Clear sky
2022-03-18 01:00:00,21.9,79,0.0,10.5,0,2022,3,18,1,spring,Clear sky
2022-03-18 02:00:00,21.3,81,0.0,11.1,0,2022,3,18,2,spring,Clear sky
2022-03-18 03:00:00,21.0,82,0.0,12.4,0,2022,3,18,3,spring,Clear sky
2022-03-18 04:00:00,20.8,84,0.0,13.2,0,2022,3,18,4,spring,Clear sky
2022-03-18 05:00:00,21.0,84,0.0,11.7,0,2022,3,18,5,spring,Clear sky
2022-03-18 06:00:00,20.8,87,0.0,11.6,0,2022,3,18,6,spring,Clear sky
2022-03-18 07:00:00,21.6,88,0.0,13.6,0,2022,3,18,7,spring,Clear sky
2022-03-18 08:00:00,23.9,83,0.0,13.6,0,2022,3,18,8,spring,Clear sky
2022-03-18 09:00:00,26.3,76,0.0,13.9,0,2022,3,18,9,spring,Clear sky
2022-03-18 10:00:00,28.4,69,0.0,15.1,0,2022,3,18,10,spring,Clear sky
2022-03-18 11:00:00,30.2,63,0.0,16.3,0,2022,3,18,11,spring,Clear sky
2022-03-18 12:00:00,31.6,55,0.0,17.8,0,2022,3,18,12,spring,Clear sky
2022-03-18 13:00:00,32.6,51,0.0,17.3,0,2022,3,18,13,spring,Clear sky
2022-03-18 14:00:00,33.0,48,0.0,16.6,0,2022,3,18,14,spring,Clear sky
2022-03-18 15:00:00,33.0,48,0.0,15.9,0,2022,3,18,15,spring,Clear sky
2022-03-18 16:00:00,32.6,49,0.0,15.3,0,2022,3,18,16,spring,Clear sky
2022-03-18 17:00:00,31.3,59,0.0,9.7,0,2022,3,18,17,spring,Clear sky
2022-03-18 18:00:00,28.4,69,0.0,7.1,0,2022,3,18,18,spring,Clear sky
2022-03-18 19:00:00,26.6,75,0.0,7.8,0,2022,3,18,19,spring,Clear sky
2022-03-18 20:00:00,25.6,78,0.0,8.0,0,2022,3,18,20,spring,Clear sky
2022-03-18 21:00:00,24.5,85,0.0,8.3,0,2022,3,18,21,spring,Clear sky
2022-03-18 22:00:00,23.8,89,0.0,8.8,0,2022,3,18,22,spring,Clear sky
2022-03-18 23:00:00,23.5,89,0.0,9.0,0,2022,3,18,23,spring,Clear sky
2022-03-19 00:00:00,22.9,90,0.0,9.4,0,2022,3,19,0,spring,Clear sky
2022-03-19 01:00:00,22.3,91,0.0,9.3,0,2022,3,19,1,spring,Clear sky
2022-03-19 02:00:00,21.9,91,0.0,10.9,0,2022,3,19,2,spring,Clear sky
2022-03-19 03:00:00,21.5,90,0.0,9.7,0,2022,3,19,3,spring,Clear sky
2022-03-19 04:00:00,20.8,91,0.0,8.6,0,2022,3,19,4,spring,Clear sky
2022-03-19 05:00:00,20.5,92,0.0,6.5,0,2022,3,19,5,spring,Clear sky
2022-03-19 06:00:00,20.6,93,0.0,19.6,0,2022,3,19,6,spring,Clear sky
2022-03-19 07:00:00,21.7,90,0.0,18.9,0,2022,3,19,7,spring,Clear sky
2022-03-19 08:00:00,23.8,83,0.0,14.1,0,2022,3,19,8,spring,Clear sky
2022-03-19 09:00:00,26.6,74,0.0,13.0,0,2022,3,19,9,spring,Clear sky
2022-03-19 10:00:00,29.0,65,0.0,13.4,0,2022,3,19,10,spring,Clear sky
2022-03-19 11:00:00,30.6,58,0.0,14.8,0,2022,3,19,11,spring,Clear sky
2022-03-19 12:00:00,32.0,51,0.0,15.4,0,2022,3,19,12,spring,Clear sky
2022-03-19 13:00:00,33.0,47,0.0,16.5,0,2022,3,19,13,spring,Clear sky
2022-03-19 14:00:00,33.5,44,0.0,15.9,0,2022,3,19,14,spring,Clear sky
2022-03-19 15:00:00,33.5,44,0.0,14.5,0,2022,3,19,15,spring,Clear sky
2022-03-19 16:00:00,33.2,46,0.0,12.0,0,2022,3,19,16,spring,Clear sky
2022-03-19 17:00:00,31.1,69,0.0,3.7,0,2022,3,19,17,spring,Clear sky
2022-03-19 18:00:00,31.2,56,0.0,1.4,0,2022,3,19,18,spring,Clear sky
2022-03-19 19:00:00,26.3,76,0.0,5.9,0,2022,3,19,19,spring,Clear sky
2022-03-19 20:00:00,25.2,79,0.0,7.1,0,2022,3,19,20,spring,Clear sky
2022-03-19 21:00:00,24.8,80,0.0,10.0,0,2022,3,19,21,spring,Clear sky
2022-03-19 22:00:00,24.4,80,0.0,9.1,0,2022,3,19,22,spring,Clear sky
2022-03-19 23:00:00,22.7,87,0.0,6.5,0,2022,3,19,23,spring,Clear sky
2022-03-20 00:00:00,21.5,91,0.0,8.1,0,2022,3,20,0,spring,Clear sky
2022-03-20 01:00:00,21.3,92,0.0,6.5,0,2022,3,20,1,spring,Clear sky
2022-03-20 02:00:00,21.2,92,0.0,7.9,0,2022,3,20,2,spring,Clear sky
2022-03-20 03:00:00,21.1,92,0.0,9.4,0,2022,3,20,3,spring,Clear sky
2022-03-20 04:00:00,20.8,93,0.0,10.9,0,2022,3,20,4,spring,Clear sky
2022-03-20 05:00:00,20.9,94,0.0,10.0,0,2022,3,20,5,spring,Clear sky
2022-03-20 06:00:00,20.4,96,0.0,5.1,0,2022,3,20,6,spring,Clear sky
2022-03-20 07:00:00,21.2,93,0.0,4.4,0,2022,3,20,7,spring,Clear sky
2022-03-20 08:00:00,23.5,87,0.0,1.5,0,2022,3,20,8,spring,Clear sky
2022-03-20 09:00:00,26.2,77,0.0,4.3,0,2022,3,20,9,spring,Clear sky
2022-03-20 10:00:00,28.6,67,0.0,5.2,0,2022,3,20,10,spring,Clear sky
2022-03-20 11:00:00,30.5,58,0.0,5.8,0,2022,3,20,11,spring,Clear sky
2022-03-20 12:00:00,32.0,49,0.0,6.1,0,2022,3,20,12,spring,Clear sky
2022-03-20 13:00:00,32.8,42,0.0,7.2,0,2022,3,20,13,spring,Clear sky
2022-03-20 14:00:00,33.3,38,0.0,8.7,1,2022,3,20,14,spring,Mainly clear
2022-03-20 15:00:00,33.0,39,0.0,4.2,3,2022,3,20,15,spring,Overcast
2022-03-20 16:00:00,23.5,72,1.3,37.6,61,2022,3,20,16,spring,Slight rain
2022-03-20 17:00:00,25.6,49,0.0,29.4,0,2022,3,20,17,spring,Clear sky
2022-03-20 18:00:00,23.9,58,0.0,20.2,0,2022,3,20,18,spring,Clear sky
2022-03-20 19:00:00,22.9,69,0.0,15.0,0,2022,3,20,19,spring,Clear sky
2022-03-20 20:00:00,22.9,67,0.0,8.9,0,2022,3,20,20,spring,Clear sky
2022-03-20 21:00:00,20.9,78,0.0,9.0,0,2022,3,20,21,spring,Clear sky
2022-03-20 22:00:00,20.0,84,0.0,6.5,0,2022,3,20,22,spring,Clear sky
2022-03-20 23:00:00,21.4,77,0.0,1.9,0,2022,3,20,23,spring,Clear sky
2022-03-21 00:00:00,18.1,91,0.0,8.0,0,2022,3,21,0,spring,Clear sky
2022-03-21 01:00:00,18.2,90,0.0,6.0,0,2022,3,21,1,spring,Clear sky
2022-03-21 02:00:00,18.3,90,0.0,6.7,0,2022,3,21,2,spring,Clear sky
2022-03-21 03:00:00,17.6,91,0.0,7.4,0,2022,3,21,3,spring,Clear sky
2022-03-21 04:00:00,17.4,91,0.0,8.0,0,2022,3,21,4,spring,Clear sky
2022-03-21 05:00:00,17.5,91,0.0,5.0,0,2022,3,21,5,spring,Clear sky
2022-03-21 06:00:00,17.8,91,0.0,2.5,0,2022,3,21,6,spring,Clear sky
2022-03-21 07:00:00,19.3,86,0.0,4.7,0,2022,3,21,7,spring,Clear sky
2022-03-21 08:00:00,22.6,76,0.0,1.1,0,2022,3,21,8,spring,Clear sky
2022-03-21 09:00:00,26.1,66,0.0,1.8,0,2022,3,21,9,spring,Clear sky
2022-03-21 10:00:00,28.5,56,0.0,1.3,0,2022,3,21,10,spring,Clear sky
2022-03-21 11:00:00,30.2,50,0.0,1.6,0,2022,3,21,11,spring,Clear sky
2022-03-21 12:00:00,31.5,43,0.0,2.4,0,2022,3,21,12,spring,Clear sky
2022-03-21 13:00:00,32.4,39,0.0,4.0,0,2022,3,21,13,spring,Clear sky
2022-03-21 14:00:00,33.0,35,0.0,7.0,0,2022,3,21,14,spring,Clear sky
2022-03-21 15:00:00,33.2,31,0.0,8.7,0,2022,3,21,15,spring,Clear sky
2022-03-21 16:00:00,32.7,32,0.0,7.7,0,2022,3,21,16,spring,Clear sky
2022-03-21 17:00:00,30.1,50,0.0,6.4,0,2022,3,21,17,spring,Clear sky
2022-03-21 18:00:00,26.5,59,0.0,10.5,0,2022,3,21,18,spring,Clear sky
2022-03-21 19:00:00,24.5,63,0.0,10.0,0,2022,3,21,19,spring,Clear sky
2022-03-21 20:00:00,22.8,69,0.0,9.7,0,2022,3,21,20,spring,Clear sky
2022-03-21 21:00:00,21.5,70,0.0,10.4,0,2022,3,21,21,spring,Clear sky
2022-03-21 22:00:00,21.0,62,0.0,9.2,0,2022,3,21,22,spring,Clear sky
2022-03-21 23:00:00,21.1,58,0.0,8.9,0,2022,3,21,23,spring,Clear sky
2022-03-22 00:00:00,21.2,60,0.0,8.9,0,2022,3,22,0,spring,Clear sky
2022-03-22 01:00:00,20.9,61,0.0,9.7,0,2022,3,22,1,spring,Clear sky
2022-03-22 02:00:00,20.5,59,0.0,11.3,0,2022,3,22,2,spring,Clear sky
2022-03-22 03:00:00,19.9,61,0.0,10.2,0,2022,3,22,3,spring,Clear sky
2022-03-22 04:00:00,18.6,66,0.0,8.2,0,2022,3,22,4,spring,Clear sky
2022-03-22 05:00:00,17.6,79,0.0,8.4,0,2022,3,22,5,spring,Clear sky
2022-03-22 06:00:00,17.9,78,0.0,7.4,0,2022,3,22,6,spring,Clear sky
2022-03-22 07:00:00,19.0,76,0.0,10.1,0,2022,3,22,7,spring,Clear sky
2022-03-22 08:00:00,22.0,68,0.0,10.3,0,2022,3,22,8,spring,Clear sky
2022-03-22 09:00:00,25.1,60,0.0,8.8,0,2022,3,22,9,spring,Clear sky
2022-03-22 10:00:00,28.0,50,0.0,9.7,0,2022,3,22,10,spring,Clear sky
2022-03-22 11:00:00,30.2,44,0.0,11.2,0,2022,3,22,11,spring,Clear sky
